"ococxtidEeiV7x9gV6nlcw","acct:jquirk@hypothes.is","2018-10-25T21:34:29.015962+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Note: Klinger edition does not include preface.
Romantic Circles includes: ""The chief figure among relevant German scientists would appear to be Johann Wilhelm Ritter (1776-1810), who conducted extensive experiments in galvanism. Other commentators have at various times suggested J. F. Blumenbach, Friedrich Tiedemann, Goethe, Schelling, and Lorenz Oken."" 
https://www.rc.umd.edu/editions/frankenstein/1831v1/intro.html#p06","",,,,
"oZEdvE_vEemzPWtYXWXawg","acct:averywiscomb@hypothes.is","2019-03-26T17:50:23.739750+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Note that a new chapter division starts here. The 1831 edition ignores the three-volume structure, and renumbers the chapters.","1818;Variorum","/h3[22]","/h3[22]",0,10
"oOxXHF3uEeicDGNnU440vA","acct:averywiscomb@hypothes.is","2018-05-22T18:33:31.770051+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The term ""genius"" may refer to an attendant spirit or daemon to Victor.","",,,,
"oNggHl2wEeiFAudteJTH-w","acct:jquirk@hypothes.is","2018-05-22T14:22:06.017450+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","For discussion. Query whether comment should be included to compare Walton's estimation with Victor's own estimation later in the novel.","","/p[62]","/p[62]",561,746
"oKpx4uncEeinv4v4iOwvMA","acct:averywiscomb@hypothes.is","2018-11-19T06:20:28.506360+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Scenic bridge over the Arve river, featuring stunning view of Mont Blanc to the north.","Arve;Mont Blanc","/p[280]","/p[280]",10,33
"oE58GOn9Eeiekq-ukLQYIQ","acct:averywiscomb@hypothes.is","2018-11-17T00:13:35.983950+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Mr. Kirwin is the magistrate who will accuse Victor of murder.","","/p[558]","/p[558]",1,20
"o9ZnGt7REeitrutD76Kj0g","acct:jquirk@hypothes.is","2018-11-02T19:01:01.232166+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor is referring to Chalgrove Field in Oxfordshire, where Hampden was fatally wounded in a battle with Royalist leader Prince Rupert. ","","/p[510]","/p[510]",381,423
"o-x2jN7QEeitqzswCRWjHg","acct:jquirk@hypothes.is","2018-11-02T18:53:51.880124+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Sir Thomas Gower, 2nd Baronet (c. 1605–1672) twice served as the High Sheriff of Yorkshire and supported the Royalist cause during the Civil War. ","","/p[508]","/p[508]",543,548
"ny2AyF3eEei3NmP48ST2Nw","acct:averywiscomb@hypothes.is","2018-11-19T05:50:25.589825+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Barbara Johnson has observed in ""My Monster/My Self"" that: ""all the interesting complex characters in the book are male."" Nevertheless, Elizabeth's experiences follow a trajectory similar to Mary Shelley's. Mary's mother died giving birth to her, she endured a stepmother, and had a brother named William.","psychology;Mary Shelley;childbirth;brother;Elizabeth;Barbara Johnson","/p[80]","/p[80]",15,32
"nlOTkt7TEeiMAStVD3qg-g","acct:jquirk@hypothes.is","2018-11-14T00:53:51.722076+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Great Masson Caverns on the Heights of Abraham above Matlock Bath.","","/p[511]","/p[511]",419,433
"naqd-OneEeiZvovZ48fUlg","acct:averywiscomb@hypothes.is","2018-11-19T06:18:33.444354+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The concern is that the creature might commit some more notable or remarkable crime, or be found out, thereby implicating Victor.","guilt","/p[273]","/p[273]",473,490
"nSwOtt7VEei8Fne_Oc1gwA","acct:jquirk@hypothes.is","2018-11-02T19:29:28.019751+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","A town in Wales and major Irish sea port. ","","/p[611]","/p[611]",840,848
"nLEu7JzTEeiRLJ8i3fUtwA","acct:jquirk@hypothes.is","2018-08-10T19:28:51.484542+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Which edition of Childe Harold.","",,,,
"nC6y3N7NEeiFry-SQvjy6w","acct:jquirk@hypothes.is","2018-11-02T18:38:45.726634+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","A town on the River Thames in the South-East of England. It is home to Windsor Castle, the ancestral home of the English sovereigns.","","/p[506]","/p[506]",303,310
"n0ZTeun6Eei5F1eL3R319A","acct:averywiscomb@hypothes.is","2018-11-19T06:34:35.161621+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","*The Story of Rimini* was composed by Leigh Hunt and published in 1816. The poem is based on Hunt's reading of Paolo and Francesca in hell, famously told in Dante's *Inferno* (Circle 2, Canto 5). Hunt's version is sympathetic to how the two lovers came together after Francesca was married to Paolo's brother. The lovers were later punished for the fraternal transgression. The poem advocates for compassion for all of humanity.","Dante;Paolo and Francesca;Story of Rimini;Inferno","/p[496]/span[1]/span[1]/span[1]","/p[496]/span[1]/span[1]/span[1]",0,40
"mpukzJzREeim3Ed2T70RYw","acct:averywiscomb@hypothes.is","2018-08-10T19:14:28.991476+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","These are all cases where Ruins of Empire. ","",,,,
"ml9u1undEeiUyWdqh_CRhA","acct:averywiscomb@hypothes.is","2018-11-19T06:43:48.422257+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","This valley lies in France at the northern approach to Mont Blanc in what is properly called Chamounix. Mary and Percy Shelley visited this valley from 21 to 27 July, 1816, as was recorded by Percy. Mary's use of ""picturesque,"" meaning ""interesting qualities of form and color"" should be contrasted with her use of ""sublime"" above, which is more intense and awe-inspiring.

Servox is a small village in the Chamonix valley. Located at the base of the Fiz mountains, it was visited by Mary and Percey and is discussed in Mary's *Six Weeks Tour*. ","sublime;Chamounix","/p[280]","/p[280]",293,426
"mD4OVJzHEeib8N9VfmEZ8A","acct:jquirk@hypothes.is","2018-08-10T18:02:50.054088+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","EDIT: give line reference to PL, rather than whole block quote. Also refer to Walton and Victor and the relationship.","",,,,
"m-cbZoUPEeei1EcMKzwoJw","acct:jonklancher@hypothes.is","2017-08-23T19:05:17.319260+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","This stanza from Percy Shelley's poem ""Mutability"" (1816)  may have helped convince readers of 1818 that the novel's author was indeed Percy rather than Mary, since it is not attributed to its author. But it also, of course, is far outside the novel's fictional eighteenth century setting. For more on the standing of poetry in the novel, see ","Percy Shelley;poetry","/div[5]/span[8]","/div[5]/span[8]",0,33
"la38Yuu0EeiZ9R8JfUGabQ","acct:averywiscomb@hypothes.is","2018-11-19T06:26:04.767550+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In the fable by Aesop, a donkey becomes jealous of his farmer's lap-dog and tries to imitate it by jumping onto the farmer's lap, angering the farmer who punishes him. The moral is not to try to be something you are not. The Creature's situation inverts this lesson, however, since he is trying to be himself but is still rejected.","Aesop;fable;folklore;ethics;morality","/p[335]","/p[335]",365,379
"lYTcUF3uEeia73_Dtzi82w","acct:averywiscomb@hypothes.is","2018-11-19T05:52:09.173121+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The first clear reference to ""rhymes of Robin Hood"" is from the alliterative poem *Piers Plowman* or *Visio Willelmi de Petro Ploughman* (William's Vision of Piers Plowman) by William Langland, circa 1370.

Robin Hood is a heroic outlaw depicted in English folklore. He was a highly skilled archer and swordsman. In some versions of the legend he is depicted as being of noble birth. Having fought in the Crusades, he returns to England to find his lands have been taken by the Sheriff. In other versions he is instead born into the yeoman class. He is said to have robbed from the rich to give to the poor.","Robin Hood;folklore;William Langland","/p[82]","/p[82]",686,696
"l-cdAF3pEeisNxcc_fRoww","acct:averywiscomb@hypothes.is","2018-05-22T17:57:29.151435+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In his *On the Nature of Things*, Paracelsus describes the artificial creation of a tiny humanoid called a ""homunculus"".","",,,,
"l-J1AOwWEeiqMid0XNLMLQ","acct:jonklancher@hypothes.is","2018-11-19T16:17:21.635105+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Add context to Lucerne","","/p[73]","/p[73]",503,683
"ktLaoD_sEeesdhc8Yk4O-g","acct:jonklancher@hypothes.is","2017-12-17T21:05:58.898760+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Both Robert and Victor Frankenstein yearn for a male friend; only Robert expresses this desire as a wish for ""sympathy,"" the great human virtue of fellow feeling celebrated in sentimental novels and moral philosophy. ","sympathy;friendship;brother","/p[20]","/p[20]",540,608
"kh0V0l34EeiRQr-9BI1-6g","acct:jonklancher@hypothes.is","2018-05-22T19:44:41.896890+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","see Klinger","",,,,
"kcm2oun5EeiZikNAWWiEAw","acct:averywiscomb@hypothes.is","2018-11-19T06:33:29.391668+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Lake Lucerne is a lake in central Switzerland and the fourth largest in the country. Lake Uri, also in Switzerland, is known for its reflective blue waters.","Lake Lucerne;Lake Uri;Switzerland;geography;nature","/p[495]","/p[495]",684,746
"kDlK_IdqEeeVS4tc-m4F1Q","acct:jonklancher@hypothes.is","2017-08-22T18:49:01.274774+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor's frightening imagination of a ""race of devils"" that would be ""propagated upon the earth"" may owe something to fears of vast population increase in the wake of debates over Thomas Malthus's predictions in *An Essay on the Principle of Population* (1798), which were being fiercely debated (by Godwin and William Hazlitt among others) around the time of the novel's composition. See also Clara Tuite, ""Frankenstein's Monster and Malthus's 'Jaundiced Eye': Population, Body Politics, and the Monstrous Sublime."" *Eighteenth Century Life,* 22.1 (1998)","Malthus;population","/p[525]","/p[525]",205,265
"kAjpIobCEeiAkjvh4pY4gQ","acct:jquirk@hypothes.is","2018-08-10T19:12:22.903511+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","This description calls to mind an illustration of an experiment of Italian scientist Giovanni Aldini. Aldini  awas Professor of Experimental Philosophy at the University of Bologna. He was also Luigi Galvani’s nephew and strong proponent of the latter’s work. In early 1803, Aldini conducted an electrical experiment on the corpse of Thomas Foster at Newgate Prison in London. A huge Voltaic pile sent electric currents through the dead man’s body causing it to contract and contort and one eye to open. ","Modern Science;Science;Aldini;Galvani;Electricity","/p[132]","/p[132]",484,613
"kAVSsNikEeit_YNLLP5Vxw","acct:jquirk@hypothes.is","2018-10-25T22:23:13.642958+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","This is the first mention of the Creature having a soul. Victor later mentions giving it a soul in Volume III, Chapter IV.","","/p[295]","/p[295]",194,201
"jtPXvJwFEei295MRvgaTVg","acct:averywiscomb@hypothes.is","2018-11-19T06:10:54.163232+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Visigoths sacked Rome in 410 CE.","Rome;Caesar;Visigoths","/p[129]","/p[129]",1003,1047
"jsrjIOnsEeiqaifDWOe6mQ","acct:averywiscomb@hypothes.is","2018-11-16T22:26:05.512257+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The first printing in German is from 1774, the first French translation is from 1776.","",,,,
"jeF3lun-Eeih-3OfrwF7Kw","acct:averywiscomb@hypothes.is","2018-11-19T06:37:02.445369+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Cologny was about a one hour walk to Geneva.","Geneva;Cologny;geography","/p[645]","/p[645]",354,414
"jYaYapytEeiyV9_wa3jojA","acct:jquirk@hypothes.is","2018-08-10T14:56:25.124210+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor's use of the term mummy is ironic here, as he is not trying to preserve the body parts comprising the Creature so much as reanimating them. 

The word 'mummy' is used once more, in Walton's letter of September 12, where the Captain happens upon the Creature staring at Victor's recently deceased corpse. 

[NOTE: further research, was Egyptology and mummification a concern of Romantics (including Shelley), or was this later, in the Victorian period?]","","/p[135]","/p[135]",62,67
"jSldMF37EeicEZeQstnppA","acct:averywiscomb@hypothes.is","2018-05-22T20:06:02.072343+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The story is set in French-speaking Geneva, Switzerland, which was an independent republic or city-state until the end of the eighteenth century. It had no monarch and was ruled by a legislature. A descendent of Genovese, Victor's native tongue would have been French.","",,,,
"jPTJpIdtEeecXLNNzql8Nw","acct:jonklancher@hypothes.is","2017-12-15T22:59:21.417690+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature cites Satan's confession in Milton's *Paradise Lost*: ""all Good to me is lost; / Evil be thou my Good"" (4: 109-110). ","milton;good/evil","/p[756]","/p[756]",1020,1052
"iwkKxFACEemHcMt7IT3IYw","acct:jonklancher@hypothes.is","2019-03-26T20:05:46.376041+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","check spelling of Beumont","",,,,
"ipAj2F3dEeiYvtf86HTRcA","acct:averywiscomb@hypothes.is","2018-11-19T05:49:04.153966+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In both versions, the 1818 and 1831, Elizabeth kills both her birth mother (as did Mary Shelley) and her stepmother. In the 1831 version, Elizabeth has *two* stepmothers. The first abandons her, the second she kills.","murder;Mary Shelley;Elizabeth;1831","/p[78]","/p[78]",994,1004
"ifpGsticEeiPyb8EaylOgw","acct:jquirk@hypothes.is","2018-10-25T21:25:47.591691+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","From Romantic Circles:
""Percy Bysshe Shelley, feigning the author's being abroad, handled the negotiations for a contract to publish Frankenstein, thus preserving Mary Shelley's anonymity. That he first sought out John Murray, Byron's publisher, may indicate that Byron himself suggested such an avenue to the Shelleys. Whatever the case, Murray declined the manuscript, upon whose refusal Shelley reverted to his own publisher Charles Ollier. When Ollier, too, declined to accept the book, the Shelleys were in something of a quandary. They resolved it by turning to a publishing house—Lackington's—that had a large inventory and specialized somewhat in sensational materials.""
https://www.rc.umd.edu/editions/frankenstein/V1notes/lackingt","",,,,
"iTSwKoa1EeiHRccRtLF4Fw","acct:jquirk@hypothes.is","2018-07-13T15:58:53.233190+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Scarlet fever is a disease caused by a *streptococcus* infection, most common among children and young adults. Until the discovery of penicillin in the early 20th Century, it was frequently fatal. Also compare the 1831 edition, in which Elizabeth's condition *is* ""severe"".","disease;death;scarlet fever;medicine","/p[100]","/p[100]",622,635
"iSjJ6D_rEeeRcf_J76IQ3w","acct:jonklancher@hypothes.is","2018-08-10T17:25:26.553709+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Walton's wish to be a poet, like Henry Clerval's taste for tales of romance, attest to their imaginativeness and greater capacity for sympathy than Victor, who has no literary interests, will show.  Victor also suggests that had his fate not turned out differently, he might have been a Henry Clerval. See Book 1 chapter 7.","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html;poetry;imagination","/p[10]","/p[10]",136,157
"iNrfGO19EeeVYYN2bMSaiA","acct:jonklancher@hypothes.is","2017-12-30T16:23:34.464736+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In 1816 the eruption of the volcano Mount Tambora (Indonesia) created extreme weather around the world in what came to be called ""the year without a summer."" See Gillen D'Arcy Wood, *Tambora: The Eruption that Changed the World,* (Princeton University Press, 2015). Food shortages and cold affected millions of Europeans.","climate;Geneva Summer;Tambora;geography","/p[4]","/p[4]",292,321
"i5umlE9oEemKKcckS1rqwQ","acct:averywiscomb@hypothes.is","2019-03-26T17:30:48.982118+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","The succeeding paragraphs have been heavily altered from the 1818 edition. Much is changed in this later version. For example, the difference in age between Victor's parents is excused by Shelley, and the parents appear more estimable or deserving of honor than in the 1818.","1818;Variorum","/p[108]","/p[98]",0,1262
"hyz92pzOEei8Iv-OFRL_Vw","acct:jquirk@hypothes.is","2018-08-10T18:52:27.954780+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Invention date for microscope.","",,,,
"htzEetipEeiSs5fdQKA4eg","acct:jquirk@hypothes.is","2018-10-25T22:58:45.789242+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","A massif in France, which forms the limit between the Cottian and Graian Alps.","","/p[368]","/p[368]",67,78
"htn2PkksEem5qVcck31FOw","acct:jquirk@hypothes.is","2019-03-18T03:18:39.925676+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In this addition to the 1831 edition, Shelley explicitly refers to her source, Coleridge's famous poem. Walton muses wistfully on the ""dangerous mysteries"" of the ocean, their similarity to poetry, which evoke in him profound feelings of soul-searching--perhaps a longing for the sublime, so coveted by Romantics in the heroic mold. ","Variorum","/p[44]","/p[43]",425,39
"hqXBBJzDEei14PPDc1dI9w","acct:jquirk@hypothes.is","2018-08-10T17:33:42.505754+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The town of Arkhangelsk, a large seaport in Russia's north.","","/p[13]","/p[13]",654,664
"hjaewOoAEeiPjCMvWwEnjQ","acct:averywiscomb@hypothes.is","2018-11-19T06:38:21.209530+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The river Dranse empties into Lake Geneva between Thonon-les-Bains and Évian-les-Bains.","geography;Lake Geneva","/p[653]","/p[653]",34,61
"hbaGsunoEei5bwdoRl0gEQ","acct:averywiscomb@hypothes.is","2018-11-19T06:23:22.089310+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature's observations in this chapter tend to be made in hindsight through naive deduction of cause and effect, and inductive trial and error. Remember that it has seen nothing of human society at this point, but is recounting its story after the fact.","science;natural philosophy","/p[304]","/p[304]",312,403
"hRjGYE-DEemjSItBlpZVfw","acct:averywiscomb@hypothes.is","2019-03-26T17:22:40.566256+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","The name has been corrected several places in the Draft, it was originally ""Beumont.""","1818;Draft;1831;Beaufort","/p[94]","/p[94]",281,289
"hJeHQOneEeiaCrMTJblx9A","acct:jquirk@hypothes.is","2018-11-16T20:30:55.084308+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Once again, Shelley foreshadows the tragedy to come by evoking the awesome and horrifying power of nature; in this case, the roaring North Sea. ","","/p[521]","/p[521]",621,669
"hHxgKor_EeiimkcmTirb0g","acct:jquirk@hypothes.is","2018-07-19T03:00:23.755671+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Stoics were a group of philosophers of antiquity, founded by Hellenic philosopher Zeno of Citium (c. 334-262) and influential on Roman philosopher Seneca and his pupil Marcus Aurelius. The Stoics valued living in accordance with virtue and performing good deeds would lead one to peace of mind. Stoicism is responsible for contemporary usage of the word 'stoic', meaning steely or devoid of feeling. ","Ancient philosophy;Stoicism","/p[202]","/p[202]",595,601
"h7RUZJzKEeihPF_fwTLtBw","acct:jonklancher@hypothes.is","2018-08-10T18:23:50.847963+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","find Belrive","","/p[93]","/p[93]",69,77
"gyHLzOovEeigVuObh5C-oQ","acct:averywiscomb@hypothes.is","2018-11-19T06:40:43.275638+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor refers to the Greek's long retreat from Armenia in Xenophon's *Anabasis*: ""And when all had reached the summit [having made it], then indeed they fell to embracing one another, and generals and captains as well, with tears in their eyes"" (4.7).","Ancient Greece;Xenophon;retreat;politics","/p[701]","/p[701]",497,668
"gg7XNNilEeioldvzMFGpNg","acct:jquirk@hypothes.is","2018-10-25T22:29:59.596912+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","As Leslie Klinger notes, it seems this is a reference to Aesop's fable ""The Ass and the Lapdog"". See Shelley, Mary. The New Annotated Frankenstein. Liveright Publishing, 2017, p. 7n1.
","","/p[335]","/p[335]",326,352
"gbW-YF3kEeinToOsRI4J1A","acct:averywiscomb@hypothes.is","2018-11-19T05:53:38.138617+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In addition to French, it stands to reason that Victor and Elizabeth would have also known German, which was still the predominant language in Switzerland. English and Latin bear mentioning since they were less common at this time, at least for daily use. Latin also draws a connection to Victor's studies, since much of his course instruction would have been in Latin.","language;French;Switzerland;France;Latin;German;Elizabeth","/p[83]","/p[83]",622,668
"g_fkwtirEeihYzsGL5mVKg","acct:jquirk@hypothes.is","2018-10-25T23:12:59.931554+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Autumn of 1794.","","/p[391]","/p[391]",78,119
"gBfadE91Eem8KH_zG99Bzg","acct:jquirk@hypothes.is","2019-03-26T03:16:08.976687+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Appears as ""must not omit to"" in the 1818 edition.","1818","/p[109]","/p[109]",292,296
"g7O0dE90Eem4ay8GrcArow","acct:jquirk@hypothes.is","2019-03-26T03:09:05.555861+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","From the French ""countryside""; that is, a country house.","Variorum","/p[105]","/p[105]/i[1]",0,226
"g3Z1IEktEem5qxdCxRA6dg","acct:jquirk@hypothes.is","2019-03-26T01:57:39.375160+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","In the 1818 edition, Walton doubts--in parenthesis--that he will be able to receive future letters from Margaret. The doubt disappears from the 1831 edition, perhaps for the sake of fidelity to the epistolary form.  ","Variorum;1818","/p[44]","/p[44]",358,455
"fgOTgOnhEeiivVNs3vt-ww","acct:jquirk@hypothes.is","2018-11-16T20:52:12.480708+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Seneca the Younger (c. 4 BC – AD 65) was a Roman Stoic philosopher, statesman, and dramatist.","",,,,
"fOTv7l3rEeieshcidFKOWA","acct:averywiscomb@hypothes.is","2018-11-19T05:57:03.473992+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Although the word comes from Arabic, ""alchemy"" has its roots in the ancient world, which seemed preoccupied with the transformation of materials, especially with turning base metals such as lead and tin into gold and silver.

Both Victor's father and later Professor Krempe strongly distinguish between the modern, rational science of chemistry and irrational, premodern alchemy.","alchemy;Arabic;science","/p[87]","/p[87]",527,613
"fG5CIF2xEeiOe0s4zqtueQ","acct:jquirk@hypothes.is","2018-05-22T11:15:51.258085+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Apparently, incest was a topic very much on the young Shelley's mind, as she would later explore father-daughter relations in the short novel *Mathilda* (1819) causing much consternation to her father, who rightly feared readers would think the work autobiographical.","",,,,
"fEt9Nk9tEem4aE_7s73dmg","acct:jquirk@hypothes.is","2019-03-26T02:18:46.657003+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1831.html","Appears as ""misfortunes"" in the 1818 edition. ","1818;Variorum","/p[89]","/p[89]",525,534
"fE96BIa9Eeif3gsb9OQkGQ","acct:jquirk@hypothes.is","2018-07-13T16:55:02.669481+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Appears to be a reference to Charles Lamb's poem ""The Old Familiar Faces"":

I have had playmates, I have had companions, 
In my days of childhood, in my joyful school-days, 
All, all are gone, the old familiar faces. 

I have been laughing, I have been carousing, 
Drinking late, sitting late, with my bosom cronies, 
All, all are gone, the old familiar faces. 

I loved a love once, fairest among women; 
Closed are her doors on me, I must not see her — 
All, all are gone, the old familiar faces. 

I have a friend, a kinder friend has no man; 
Like an ingrate, I left my friend abruptly; 
Left him, to muse on the old familiar faces. 

Ghost-like, I paced round the haunts of my childhood. 
Earth seemed a desert I was bound to traverse, 
Seeking to find the old familiar faces. 

Friend of my bosom, thou more than a brother, 
Why wert not thou born in my father's dwelling? 
So might we talk of the old familiar faces — 

How some they have died, and some they have left me, 
And some are taken from me; all are departed; 
All, all are gone, the old familiar faces.
","","/p[105]","/p[105]",592,613
"eny91l3wEeiL__PTyM3kGA","acct:averywiscomb@hypothes.is","2018-11-19T06:00:12.103085+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","An incantation in Agrippa's book, *De occulta philosophia*, was said to conjure demonic beings.","demons;magic;Agrippa","/p[90]","/p[90]",32,63
"ed6IoIdoEeeml0u13NKYuA","acct:jonklancher@hypothes.is","2017-08-22T18:34:04.843935+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","This is what Wordsworth says of his sister Dorothy in the final section of ""Tintern Abbey""--she is an image of his former self, the one enraptured by the cataracts of 1793, his first visit to the Wye Valley, not the matured mind speaking in the poem of 1798. But now it is Victor who sees in Henry Clerval his own ""former"" and potential self--inquisitive and open to possibility, rather than the blasted tragic self Victor now sees himself as having become. ","","/p[503]","/p[503]",4,48
"eTcEcuu3Eei1XcPs6BOKQw","acct:averywiscomb@hypothes.is","2018-11-19T06:30:30.413296+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","The Creature suggests that what is so horrific is not his dissimilarity to humans but his similarity.","monsters;uncanny;rejection","/p[386]","/p[386]",1350,1423
"eTAEdpwFEeiHnR-1jiKm5A","acct:averywiscomb@hypothes.is","2018-11-19T06:10:08.663353+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","In the ancient Greece it was common practice to enslave entire populations of a conquered nation. Greece was conquered by the Romans in 146 CE.","slavery;Ancient Greece;Rome","/p[129]","/p[129]",973,1001
"ePDpnIdoEee93pOpWLvFCA","acct:jonklancher@hypothes.is","2017-08-22T18:34:03.291398+00:00","https://ebeshero.github.io/Pittsburgh_Frankenstein/Frankenstein_1818.html","Victor could (possibly) have read ""Tintern Abbey""(published in September 1798) within the novel's time frame. But the lines quoted here suggest Clerval is identified, not with the poet of 1798 who wrote this poem, but with the earlier moment in Wordsworth's genealogy when his senses were wholly absorbed in the sights and sounds of ""nature""--and not yet with the ""philosophic mind"" that Wordsworth's poem makes the final stage of coming to poetiic powers. Clerval could not have been a Romantic poet, though his sensibilities might have made him one, had he not been killed by the Creature.","","/div[7]/span[9]","/div[7]/span[9]",0,29
